bus_id,x,y,typ,voltage,frequency,name,operator,ref,source,n_gen,capacity,net_capacity,wkt_srid_4326,region,injection_mw
114006,9.34237268414491,53.6414155434795,joint,220000;110000;110000,50;50,1228,transpower,1228,,,,,SRID=4326;POINT(9.34237268414491 53.6414155434795),TenneT,62.46934948288515
114040,8.04257999762696,53.3305925878364,joint,380000;110000,50;50,304;1043,TenneT,304,,,,,SRID=4326;POINT(8.04257999762696 53.3305925878364),Amprion,5.868799989185796
114180,6.82132234516009,51.4985981776625,joint,220000;110000;110000,,110kV Buschhausen Ost+West,RWE,2316,,,,,SRID=4326;POINT(6.82132234516009 51.4985981776625),Amprion,-16.724483483351744
114198,8.70139463536361,51.7046792583323,joint,380000;110000;380000;110000;110000,50;50,,Tennet,3016,,,,,SRID=4326;POINT(8.70139463536361 51.7046792583323),Amprion,-15.788074795005818
114210,9.1471841340971,49.1480845518259,joint,220000;220000;220000,,Großgartach - Obrigheim 1x 220 kV,RWE,Anlage 232,,,,,SRID=4326;POINT(9.1471841340971 49.1480845518259),TransnetBW,-4.985678154922823
114229,6.70701289306575,51.4858780781236,joint,220000;220000,,,,,,,,,SRID=4326;POINT(6.70701289306575 51.4858780781236),Amprion,-15.391297948310516
114757,7.74029915030895,51.5170028551141,joint,380000;220000;110000;380000;110000;380000,,,RWE,4316,,,,,SRID=4326;POINT(7.74029915030895 51.5170028551141),Amprion,-25.360954240345357
114808,9.06058034233251,48.9085484414843,joint,220000;110000;220000;220000;110000,50,"Anlage 313 ; HOHCK-PULVE, NWHEI-PULVE;Anlage 313;Anlage 313 ; HOHCK-PULVE, NWHEI-PULVE",,,,,,,SRID=4326;POINT(9.06058034233251 48.9085484414843),TransnetBW,-4.5531654720050145
114822,9.2067129726929,48.9218333400564,joint,220000;220000;220000;220000,,Anlage 326;Anlage 2473;Anlage 326,EnBW,,,,,,SRID=4326;POINT(9.2067129726929 48.9218333400564),TransnetBW,-5.4930490587634075
115301,6.92909269080674,50.8441529722133,joint,220000;220000;220000;220000,50;50;50;50,220 kV Godorf Ost;220 kV Godorf Ost;220 kV Godorf Ost; Olefin West;220 kV Godorf Ost; Olefin West,RWE,2389,,,,,SRID=4326;POINT(6.92909269080674 50.8441529722133),Amprion,-9.299631096474553
115483,7.1666517185345,51.3801636402511,joint,380000;220000;220000,50;50,380kV Kemnade Süd;220kV Herdecke Nord+Süd;220kV Herdecke Nord+Süd,RWE,4339,,,,,SRID=4326;POINT(7.1666517185345 51.3801636402511),Amprion,-19.689026771191724
115542,7.31442054035339,51.4494158788985,joint,220000;110000;380000;220000;110000;380000,50;50;50;50,380kV Schwerterheide Nord+Witten West,RWE,4317,,,,,SRID=4326;POINT(7.31442054035339 51.4494158788985),Amprion,-22.247966706170764
116012,7.95241411626625,47.5957385406719,joint,380000;380000;220000;220000;220000,50;50;50;50,,,,,,,,SRID=4326;POINT(7.95241411626625 47.5957385406719),TransnetBW,51.04172188126629
115789,6.9713996575961,51.1715365655757,joint,380000;220000;380000;220000;110000;110000,50;50;50,380 kV Oerkhaus Ost;St. Peter Nord;220 kV Itterbach Ost|West;380 kV Oerkhaus Ost; St. Peter Nord; 220 kV Itterbach Ost|West,RWE,4516,,,,,SRID=4326;POINT(6.9713996575961 51.1715365655757),Amprion,-14.139058320916778
115907,6.47091425649538,49.9237176650895,joint,110000;220000,50;50,,Westnetz,,,,,,SRID=4326;POINT(6.47091425649538 49.9237176650895),Amprion,46.78906478338985
115951,7.72442115816755,50.7587573945618,joint,380000;110000;110000,50;50,,RWE,4104,,,,,SRID=4326;POINT(7.72442115816755 50.7587573945618),Amprion,-18.109099639828884
116014,7.96135343132158,47.5977439550664,joint,380000;380000,,,,,,,,,SRID=4326;POINT(7.96135343132158 47.5977439550664),TransnetBW,51.02726301154863
116102,6.77211182541227,51.1448101714257,joint,220000;220000;110000;110000,,,,,,,,,SRID=4326;POINT(6.77211182541227 51.1448101714257),Amprion,-11.243894271207878
116501,10.2795047106804,48.2358427808903,joint,220000;110000;110000;220000;110000,,,LEW,(?);V6,,,,,SRID=4326;POINT(10.2795047106804 48.2358427808903),TransnetBW,-11.224789081330128
116504,8.21162047621615,52.1786183942008,joint,110000;220000;110000,50,110 kV Hesseln Ost;220kV Halle West; 110kV Hesseln Ost,RWE,0226,,,,,SRID=4326;POINT(8.21162047621615 52.1786183942008),Amprion,-17.35977695434954
117226,6.92682758881783,51.5015298551017,joint,380000;220000,,380kV Büscherhof West;220kV Buer Süd+Scholven E,RWE,4566,,,,,SRID=4326;POINT(6.92682758881783 51.5015298551017),Amprion,-17.977731990345067
117292,8.03262325068083,50.9206291557378,joint,220000;110000,,,RWE,2459,,,,,SRID=4326;POINT(8.03262325068083 50.9206291557378),Amprion,-20.628016170097307
117450,9.48937632100478,52.3618290642049,joint,220000;110000;220000;110000,50;50;50,Leitung 1105,TenneT;EON_Netz,2016;1105,,,,,SRID=4326;POINT(9.48937632100478 52.3618290642049),TenneT,-3.3297800355277882
118011,9.20235874867925,49.1778762830105,joint,220000;110000;110000;220000,50,,EVS AG,Anlage 320,,,,,SRID=4326;POINT(9.20235874867925 49.1778762830105),TransnetBW,-5.258513769076371
118039,9.09672028486487,49.2944087595122,joint,220000;110000;110000;220000;110000,50,"1x 220 kV, 1x 110 kV",RWE,2332,,,,,SRID=4326;POINT(9.09672028486487 49.2944087595122),TransnetBW,-4.626339784486484
118081,8.9450128895143,49.4060036463788,joint,220000;110000;110000;220000,50;50,220 kV,RWE,,,,,,SRID=4326;POINT(8.9450128895143 49.4060036463788),TenneT,-4.082209974876156
118086,9.09625594569451,49.2923272848766,joint,380000;380000;380000,,Großgartach - Obrigheim 1x 220 kV,,Anlage 323,,,,,SRID=4326;POINT(9.09625594569451 49.2923272848766),TransnetBW,-4.625584946749285
118108,8.68944928787304,49.3360233669282,joint,220000;220000;220000,50;50;50,Hoheneck West;Elsenz;Elsenz,RWE,4506,,,,,SRID=4326;POINT(8.68944928787304 49.3360233669282),Amprion,-3.2960392736712834
118286,10.9977148770247,50.5302718701134,joint,380000;110000;380000;110000,50;50;50,,50Hertz;TEN,,,,,,SRID=4326;POINT(10.9977148770247 50.5302718701134),TenneT,-0.4729289103682657
118339,7.89633166425797,49.8611534700947,joint,110000;220000;110000;220000;110000,50;50;50,110 kV Kreuznach Ost;220 kV Windesheim;220 kV Windesheim; 110 kV Kreuznach Ost|West,RWE,1228,,,,,SRID=4326;POINT(7.89633166425797 49.8611534700947),Amprion,-6.512757590997431
118466,6.79342579283246,49.8192669865322,joint,110000;380000;220000,50,110kV Detzem Ost;380 kV Gilzem Ost; Uchtelfangen West; 220 kV Osburg,Westnetz,4553,,,,,SRID=4326;POINT(6.79342579283246 49.8192669865322),Amprion,-2.5388986578498063
118511,7.95874777800847,50.7246860711528,joint,110000;220000;220000;110000,50;50;50,,,,,,,,SRID=4326;POINT(7.95874777800847 50.7246860711528),Amprion,-18.207623288458755
118521,7.88952746496994,50.7722117463337,joint,220000;110000;110000;220000;110000,50;50;50,110kV Betzdorf Nord+Süd,RWE,2471,,,,,SRID=4326;POINT(7.88952746496994 50.7722117463337),Amprion,-18.852129958505603
118804,9.58262531025211,51.3345117894972,joint,220000;380000;220000;380000,50;50;50,,TenneT,2010,,,,,SRID=4326;POINT(9.58262531025211 51.3345117894972),TenneT,-5.329411571217804
121825,7.81856972034039,49.9218400424908,joint,380000;380000,50,,RWE,4512,,,,,SRID=4326;POINT(7.81856972034039 49.9218400424908),Amprion,-7.12884925074794
131069,12.3251989406594,51.1949428581304,joint,220000;110000,50;50,,MITNETZ,,,,,,SRID=4326;POINT(12.3251989406594 51.1949428581304),50Hertz,3.4124436454432896
133872,8.64163377912628,48.8900324453403,merge,220000;110000,50,220 kV-Umspannwerk Birkenfeld,EnBW,,,,,,SRID=4326;POINT(8.64163377912628 48.8900324453403),TransnetBW,-2.3533623752150934
134311,12.2950564157296,48.6054224466652,merge,110000;380000,,Kernkraftwerk Isar;Isar,E.ON,KKI,,,,,SRID=4326;POINT(12.2950564157296 48.6054224466652),50Hertz,-18.195618900366284
134318,9.19488883025304,48.9134592121868,merge,220000;110000;380000;220000;110000,50;50,Umspannwerk Hoheneck EnBW;Umspannstation Hoheneck Amprion,EnBW,,,,,,SRID=4326;POINT(9.19488883025304 48.9134592121868),TransnetBW,-5.415440215970465
134327,13.2470743488531,52.5334412645957,merge,110000;380000;110000,50;50,Umspannwerk Reuter 110/30KV;Heizkraftwerk Reuter West;Umspannwerk Reuter,Vattenfall Europe AG,,,,,,SRID=4326;POINT(13.2470743488531 52.5334412645957),50Hertz,5.9739600102413295
134330,6.62486154217348,51.2599257380206,merge,220000;110000;380000,50;50,Station Osterath;Station Osterath,RWE,,,,,,SRID=4326;POINT(6.62486154217348 51.2599257380206),Amprion,-11.540450956086616
134531,6.77124083687689,49.2919480083878,merge,380000;220000;110000;380000;220000;110000,50,Umspannanlage Ensdorf;Kraftwerk Ensdorf,VSE AG Kraftwerk Ensdorf,,,,,,SRID=4326;POINT(6.77124083687689 49.2919480083878),TransnetBW,-0.20807405014229552
134546,9.2072916949477,49.1755857808212,merge,,,Umspannwerk Heilbronn;Heizkraftwerk Heilbronn,ENBW,,,,,,SRID=4326;POINT(9.2072916949477 49.1755857808212),TransnetBW,-5.2886738770187005
134580,6.74112695383418,49.3573267708616,merge,220000,50,UA Dillinger Hütte Mitte,,,,,,,SRID=4326;POINT(6.74112695383418 49.3573267708616),Amprion,-0.4422095694828698
134633,7.59136525042599,51.9284404818717,merge,220000;110000,50,Station Münster,RWE,,,,,,SRID=4326;POINT(7.59136525042599 51.9284404818717),Amprion,-23.97082677968197
140523,11.763170489226,48.4455309470333,joint,220000;20000;110000;20000;110000;110000,50;50,,E.ON Netz GmbH,Leitung Haidberg,,,,,SRID=4326;POINT(11.763170489226 48.4455309470333),50Hertz,-19.530797945137245
141706,7.87476816564261,47.5995750444589,joint,20000;380000;380000,50;50,,,,,,,,SRID=4326;POINT(7.87476816564261 47.5995750444589),TransnetBW,51.13067801994551
141726,7.30069632401081,50.7587362242491,joint,220000;110000;0;110000;0;11000;0;11000,50;50;50;50;50;50,220 kV Leuscheid Nord+Süd;110 kV Hennef Nord; Ittenbach Nord;110 kV Hennef Nord; Ittenbach Nord;11 kV Geisbach Nord|Süd,RWE,2371,,,,,SRID=4326;POINT(7.30069632401081 50.7587362242491),Amprion,-13.657392204322665
112017,8.68344926042734,49.9426911688183,joint,380000;110000;110000;380000;220000;110000,,"2 x 380 kV, 2 x 220 kV, 2 x 110 kV;1 x 110 kV;2 x 380 kV, 2 x 220 kV, 1 x 110 kV",,,,,,,SRID=4326;POINT(8.68344926042734 49.9426911688183),Amprion,-5.969907247865054
112036,13.2115235123665,52.680937765612,joint,220000;220000;220000,50;50;50,"294;293, 294;293",50Hertz Transmission,294,,,,,SRID=4326;POINT(13.2115235123665 52.680937765612),50Hertz,4.880062777471467
112079,8.78274588783042,50.2087121833965,joint,380000;110000;110000,50,380 kV 3011; 220 kV 1046,TenneT,3011;1046,,,,,SRID=4326;POINT(8.78274588783042 50.2087121833965),Amprion,-7.542116676748462
112203,6.82448243866657,51.1654887657659,joint,220000;110000;220000;110000,,220kV Eller West+Itterbach West;110kV Hassels Nord+Süd,RWE,2355,,,,,SRID=4326;POINT(6.82448243866657 51.1654887657659),Amprion,-12.130344108417415
112332,12.3245816183962,51.1938942400315,joint,110000;220000;220000;220000;220000;110000,50;50;50;50;50;50,,Stadtwerke Leipzig,,,,,,SRID=4326;POINT(12.3245816183962 51.1938942400315),50Hertz,3.4080251487729107
112559,6.92701587570138,51.5640134850371,joint,380000;110000;380000;380000,,380kV Essen West,RWE,4139,,,,,SRID=4326;POINT(6.92701587570138 51.5640134850371),Amprion,-18.658384085576756
112731,6.69729437933298,50.9753744867717,joint,110000;380000;110000;380000,50;50;50,110 kV Glesch Süd; Grefrath Ost;380 kV Paffendorf Süd; Selfkant Weiß,RWE,1238,,,,,SRID=4326;POINT(6.69729437933298 50.9753744867717),Amprion,-8.270071863271866
112741,7.5190655655656,51.5354806746451,joint,220000;0,50;50,,RWE,,,,,,SRID=4326;POINT(7.5190655655656 51.5354806746451),Amprion,-24.619838412574612
112771,7.13676189442294,51.5250954773704,joint,380000;220000;220000;380000,50,380kV Herne 1A;380kV Westfalen West,RWE,4550,,,,,SRID=4326;POINT(7.13676189442294 51.5250954773704),Amprion,-20.801632910780256
112839,7.01590579003252,51.627639270091,joint,380000;220000;380000;220000,,380kV Lippe Nord+Süd;220kV Schermbeck Nord,Amprion,4569,,,,,SRID=4326;POINT(7.01590579003252 51.627639270091),Amprion,-20.247836357603024
112865,9.78572271789284,53.7061889645288,joint,220000;110000;220000;110000,50;50;50,138,TenneT,316;138,,,,,SRID=4326;POINT(9.78572271789284 53.7061889645288),TenneT,61.96980486478304
112942,8.40932601585853,49.0923502415204,joint,110000;220000;220000;110000,50;50,,TransnetBW GmbH,1300/075,,,,,SRID=4326;POINT(8.40932601585853 49.0923502415204),TransnetBW,-1.9391081925177645
112951,8.39752538696023,49.0902432462769,joint,110000;220000;110000;220000,,DAXLA-LEOPO;ESSOX-HOCHS,,1060,,,,,SRID=4326;POINT(8.39752538696023 49.0902432462769),TransnetBW,-1.901054254248697
113108,10.4593976463855,48.0387581868483,joint,110000;220000;110000,,,LEW,,,,,,SRID=4326;POINT(10.4593976463855 48.0387581868483),TransnetBW,38.19243899235257
113197,8.30623265890713,52.3503990864484,joint,220000;380000;220000;380000;380000,50;50;50;50,380-kV-Niedersachsen Süd,Amprion,4584,,,,,SRID=4326;POINT(8.30623265890713 52.3503990864484),Amprion,-13.955943632160578
113357,10.1943466675341,47.9678562788865,joint,110000;220000;110000;220000;110000,50,Vöhringen West;K11,,,,,,,SRID=4326;POINT(10.1943466675341 47.9678562788865),TransnetBW,40.80087712822586
113368,7.13233742215407,50.8075675462844,joint,220000;110000,50;16.7,220 kV Troisdorf Ost|West;110 kV Bahnstrom Orscheid - Köln 1|2,RWE,2370,,,,,SRID=4326;POINT(7.13233742215407 50.8075675462844),Amprion,-11.772105482289753
113394,12.1083314376915,49.1404008755141,joint,220000;110000;220000;110000;110000,50,Regensburg - Schwandorf;Ponholz - Regensburg;Schwandorf - Wutzlhofen;Regensburg - Schwandorf;Schwandorf - Wutzlhofen;Ponholz - Regensburg,TenneT TSO GmbH;E.ON Netz GmbH,275;112;113,,,,,SRID=4326;POINT(12.1083314376915 49.1404008755141),50Hertz,-17.12325810098158
113431,7.36677022286157,51.6279987836043,joint,220000;380000;220000;220000,50;50;50,220kV Cappenberg Nord;380kV Datteln Ost+West;220kV Elmenhorst Süd+ANK;2601 Gersteinwerk - Pöppinghausen,RWE,2601,,,,,SRID=4326;POINT(7.36677022286157 51.6279987836043),Amprion,-23.83661431576834
113432,7.34371334412713,51.6131049439167,joint,220000;220000;220000,50;50,220kV Cappenberg Nord+Elmenhorst Süd;2601 Gersteinwerk - Pöppinghausen;2601 Gersteinwerk - Pöppinghausen,RWE,2645,,,,,SRID=4326;POINT(7.34371334412713 51.6131049439167),Amprion,-23.58696810291048
113456,7.14981755960469,51.5520004900869,joint,220000;110000;220000;110000,50;50,220kV Herne 1A+2B;110kV GkW Herne,RWE,,,,,,SRID=4326;POINT(7.14981755960469 51.5520004900869),Amprion,-21.188621398684358
113729,13.1357494503411,53.90793134802,joint,380000;380000;380000,,512;509;509;512,50Hertz Transmission GmbH,512,,,,,SRID=4326;POINT(13.1357494503411 53.90793134802),50Hertz,52.54053595455202
113734,10.2350870622995,48.5299357479294,joint,380000;380000;380000,50;50;50,Dellmensingen - Niederstotzingen (-Rotensohl);Dellmensingen - Niederstotzingen,EnBW,0329,,,,,SRID=4326;POINT(10.2350870622995 48.5299357479294),TransnetBW,-12.635388150420658
113866,6.84796475951956,51.4952903704151,joint,220000;110000;110000,,110kV Lirich West+Thyssen West,RWE,2316,,,,,SRID=4326;POINT(6.84796475951956 51.4952903704151),Amprion,-16.981753572499166
113884,7.34245166031058,51.5682737606608,joint,380000;220000;110000;220000;110000;380000;110000;380000,50;50;50;50,RWE 4313 Mengede - Pöppinghausen;380kV Recklinghausen,RWE,4313,,,,,SRID=4326;POINT(7.34245166031058 51.5682737606608),Amprion,-23.36686278032131
113919,8.42509001179038,48.9614116911868,joint,220000;220000;110000;110000;220000,50;50,2x 110 kV,EnBW,,,,,,SRID=4326;POINT(8.42509001179038 48.9614116911868),TransnetBW,-1.6679032345592333
113937,9.64148993452684,54.3520619491161,joint,110000;220000;110000;220000;110000,50;50;50,,EON_Netz,102A,,,,,SRID=4326;POINT(9.64148993452684 54.3520619491161),TenneT,56.28435897900355
113990,8.11383194051205,52.2616579687788,joint,220000;110000;220000;110000;110000,50;50;50,,RWE,2476,,,,,SRID=4326;POINT(8.11383194051205 52.2616579687788),Amprion,-17.03214129111435
114111,8.40591322626264,53.2353967921498,joint,220000;220000,50;50,210;201,TenneT,,,,,,SRID=4326;POINT(8.40591322626264 53.2353967921498),Amprion,4.409841823100299
114199,8.70692942532366,51.7010168630964,joint,380000;380000;110000;110000,50;50,,TenneT,3016,,,,,SRID=4326;POINT(8.70692942532366 51.7010168630964),Amprion,-15.726617296540791
114228,6.7089802933695,51.4850579524795,joint,220000;220000;220000,,,,,,,,,SRID=4326;POINT(6.7089802933695 51.4850579524795),Amprion,-15.399543733200307
114233,6.74045007440278,51.511040277144,joint,220000;220000;220000,,,RWE,,,,,,SRID=4326;POINT(6.74045007440278 51.511040277144),Amprion,-16.029656402867055
114397,7.00144542924099,51.250121793599,joint,220000;380000;380000;220000,50;50;50,220kV Itterbach Ost+West;380kV Oerkhaus Ost+West;RWE 4516 Eiberg - Opladen,RWE,4516,,,,,SRID=4326;POINT(7.00144542924099 51.250121793599),Amprion,-15.675562635451733
114493,8.25637634030155,47.6309723602763,joint,380000;380000;110000;380000;110000,50;50;50,Herbertingen - Tiengen;Herbertingen - Tiengen,,5200,,,,,SRID=4326;POINT(8.25637634030155 47.6309723602763),TransnetBW,50.50705219688886
114621,7.48140163115373,51.9564503708777,joint,380000;220000;110000;380000;220000;380000;110000,50;50,,RWE,4307,,,,,SRID=4326;POINT(7.48140163115373 51.9564503708777),Amprion,-23.623932552759634
114676,7.97137261117995,51.6697691522584,joint,110000;220000;110000;220000,,,RWE,1529,,,,,SRID=4326;POINT(7.97137261117995 51.6697691522584),Amprion,-24.496137958326315
114720,9.23187002273009,51.810119094224,joint,380000;380000;380000,50;50,Leitung 3012;Leitung 3012,TenneT,3012,,,,,SRID=4326;POINT(9.23187002273009 51.810119094224),TenneT,-8.304544888457244
114771,7.61228922232192,51.8968202494364,joint,220000;380000;220000;380000;220000,,,RWE,4307,,,,,SRID=4326;POINT(7.61228922232192 51.8968202494364),Amprion,-24.223055320629637
115379,7.41693017203317,52.4732004474675,joint,380000;110000;380000;110000,50;50;50,,Amprion,4310,,,,,SRID=4326;POINT(7.41693017203317 52.4732004474675),Amprion,-16.503791490828448
115380,7.41294883869396,52.4701047584297,joint,380000;380000;380000;110000;110000,50;50;50,"110kV Rühle Ost,110kV Hanekenfähr-Holthausen",Amprion,4310,,,,,SRID=4326;POINT(7.41294883869396 52.4701047584297),Amprion,-16.56243109739185
115461,6.99470707646328,51.4701590931572,joint,110000;380000;110000;380000;110000,,110kV Altendorf Ost+Vogelheim Ost,RWE,0036,,,,,SRID=4326;POINT(6.99470707646328 51.4701590931572),Amprion,-18.454341279847526
115464,6.99159234787866,51.5136120794708,joint,380000;110000;380000,,Büscherhof West+Kusenhorst,RWE,,,,,,SRID=4326;POINT(6.99159234787866 51.5136120794708),Amprion,-18.900576262997483
115717,7.16882294657622,51.3793047770536,joint,110000;380000;110000;380000,50;50,110kV Prov.Hattingen - Steinenhaus;380kV Kemnade Süd,RWE,2652,,,,,SRID=4326;POINT(7.16882294657622 51.3793047770536),Amprion,-19.708590810094407
115796,6.91531073771778,51.1248871733149,joint,380000;110000;110000,50;50,110 kV Hülsberg Nord+Süd,RWE,4516,,,,,SRID=4326;POINT(6.91531073771778 51.1248871733149),Amprion,-12.702841160289047
116109,10.1945325289664,47.9690426543353,joint,220000;220000,,,,,,,,,SRID=4326;POINT(10.1945325289664 47.9690426543353),TransnetBW,40.78722083968598
116197,13.0008188115737,48.2716667436463,joint,220000;110000;110000;220000,,Pfarrkirchen - Simbach;St. Peter - Simbach;Altheim - Simbach,E.ON Netz GmbH,230;234;142,,,,,SRID=4326;POINT(13.0008188115737 48.2716667436463),50Hertz,-10.824510772076744
116236,7.31203147085527,50.2333453736307,joint,220000;110000;220000;110000;110000;110000,50;50;50;50,220 kV Kondelwald;220 kV Kondelwald,Amprion,,,,,,SRID=4326;POINT(7.31203147085527 50.2333453736307),Amprion,-8.19509086086849
118032,12.0441118661766,50.7959402823627,joint,380000;380000;380000,50;50;50,"574;574 Remptendorf - Röhrsdorf, 573 Remptendorf - Weida;573",50Hertz Transmission,574,,,,,SRID=4326;POINT(12.0441118661766 50.7959402823627),50Hertz,1.4813506203013773
118088,9.13915615989751,49.3186293752102,joint,380000;110000;380000;110000,,,,,,,,,SRID=4326;POINT(9.13915615989751 49.3186293752102),TenneT,-4.792469014981197
118322,7.81719898104836,49.8899005875659,joint,220000;220000;110000;110000,50;50;50,220 kV Windesheim;220 kV Windesheim; 110 kV Kreuznach Ost|West;110 kV Kreuznach Ost|West,RWE,2362,,,,,SRID=4326;POINT(7.81719898104836 49.8899005875659),Amprion,-6.768198933595606
118478,7.69929321354557,49.6517868596591,joint,220000;110000;110000,50;50,,,,,,,,SRID=4326;POINT(7.69929321354557 49.6517868596591),Amprion,-4.235333521273091
118551,8.67009921732699,49.3092022842852,joint,380000;220000;380000;220000;380000,50,HUEFF-WIESL-NEURO;WIESL-NEURO;HUEFF-WIESL-NEURO;WIESL-NEURO;HUEFF-WIESL-NEURO,EnBW,7580,,,,,SRID=4326;POINT(8.67009921732699 49.3092022842852),Amprion,-3.1866523815333903
118622,9.98346293250519,50.9836621788255,joint,110000;380000;380000;110000,16.7;50;50;16.7,Weimar - Bebra;3026 Mecklar - Vieselbach/Eisenach;380 kV 449 Mecklar - Vieselbach; 450 Mecklar - Eisenach; 110 kV Bahnstrom Weimar - Bebra 1|2,DB_Energie,316,,,,,SRID=4326;POINT(9.98346293250519 50.9836621788255),TenneT,-2.3683192177166816
118650,9.79181176838319,50.9511679510695,joint,110000;380000;380000;110000,50;50,3026 Mecklar - Vieselbach/Eisenach;3026 Mecklar - Vieselbach/Eisenach,TenneT,3026,,,,,SRID=4326;POINT(9.79181176838319 50.9511679510695),TenneT,-3.463940979630996
118969,8.94761656653379,49.5707807877213,joint,220000;110000;220000,,,,,,,,,SRID=4326;POINT(8.94761656653379 49.5707807877213),TenneT,-4.270591387093477
121775,6.65058396085239,51.5533987522171,joint,110000;220000;110000;110000;220000;110000,50;50,Götterswick Süd + Wesel Ost;Götterswick Süd + Wesel Ost,RWE,2339,,,,,SRID=4326;POINT(6.65058396085239 51.5533987522171),Amprion,-15.701084083217001
125990,10.9880897880815,50.6660733618584,joint,380000;110000;110000;380000,,"467, 468;Law - Atf 1, Law - Atf 2;Law - Atf 1, Law - Atf 2;467, 468",50Hertz;Thüringer_Energienetze,,,,,,SRID=4326;POINT(10.9880897880815 50.6660733618584),TenneT,0.3238117224337902
127059,11.1879073567884,50.1653563612768,joint,110000;380000;110000;380000;110000,,Coburg - Redwitz;Altenfeld - Redwitz;Altenfeld - Redwitz;Ebersdorf - Redwitz;Coburg - Redwitz;Altenfeld - Redwitz;Ebersdorf - Redwitz,TenneT TSO GmbH,158,,,,,SRID=4326;POINT(11.1879073567884 50.1653563612768),50Hertz,-3.8065371046236844
134567,7.84003614369985,47.5860754020651,merge,380000;110000,,Schwörstadt,,,,,,,SRID=4326;POINT(7.84003614369985 47.5860754020651),TransnetBW,51.18824661815774
134019,10.2854514717084,49.8989376126005,merge,110000,,Umspannwerk Brünnstadt,Unterfränkische Überlandzentrale eG,,,,,,SRID=4326;POINT(10.2854514717084 49.8989376126005),TenneT,-4.920732797646826
134254,6.97272311704149,50.7957293597724,merge,380000;220000;110000,,Station Sechtem,RWE,,,,,,SRID=4326;POINT(6.97272311704149 50.7957293597724),Amprion,-9.354470267928814
134281,8.05324040764567,53.3334140108585,merge,220000;110000;380000;220000;110000,50;50,Conneforde 110/220 kV;Conneforde,TenneT;EON_Netz,CONN,,,,,SRID=4326;POINT(8.05324040764567 53.3334140108585),Amprion,5.978183943797864
134289,6.57570814260083,51.0547386703184,merge,220000;110000,,Umspannanlage Frimmersdorf I;RWE Kraftwerk Frimmersdorf,RWE,,,,,,SRID=4326;POINT(6.57570814260083 51.0547386703184),Amprion,40.42770098776633
134367,7.23542955555306,49.3627899883735,merge,380000;380000;220000;110000,50;50,Kraftwerk Bexbach;Mittelbexbach;Schaltanlage St. Barbara,Amprion,,,,,,SRID=4326;POINT(7.23542955555306 49.3627899883735),Amprion,-1.3157864473471825
134404,10.4014608787905,48.5140683561493,merge,380000;110000,50,Kernkraftwerk Gundremmingen;Gundremmingen,LEW,KRB,,,,,SRID=4326;POINT(10.4014608787905 48.5140683561493),TransnetBW,-14.053839875884547
134440,9.05027317411042,51.1666862060406,merge,380000;110000;380000,50;50;50;50,UW Waldeck,Avacon,,,,,,SRID=4326;POINT(9.05027317411042 51.1666862060406),TenneT,-11.16260732202985
134441,9.20403323443474,49.0424158448298,merge,220000;110000,50;16.7,Drehstromschaltwerk Neckarwestheim;Schaltwerk Neckarwestheim,EnBW,,,,,,SRID=4326;POINT(9.20403323443474 49.0424158448298),TransnetBW,-5.408753377611719
134489,7.32071015624695,52.4713640683905,merge,220000;380000,50,Benteler Stahlwerk;Kernkraftwerk Emsland,KKW Lippe-Ems,KKE,,,,,SRID=4326;POINT(7.32071015624695 52.4713640683905),Amprion,-16.540037574003122
134506,13.5203291714081,52.081109631139,merge,110000;110000,50;50,Umspannwerk Baruth;Umspannwerk Baruth Nord,EON_edis,,,,,,SRID=4326;POINT(13.5203291714081 52.081109631139),50Hertz,13.041675419724411
141537,8.72890818747401,49.3308645444075,joint,220000,50,Elsenz,Badenwerk,,,,,,SRID=4326;POINT(8.72890818747401 49.3308645444075),Amprion,-3.3840224887256216
141710,7.41473961780005,51.643750166611,joint,220000;110000,50,,RWE,2601,,,,,SRID=4326;POINT(7.41473961780005 51.643750166611),Amprion,-24.24577166031872
142074,7.00912196109902,50.6247584629973,joint,220000;110000,50;50,220 kV Berggeist West; Nette Ost;110 kV Meckenheim Ost|West,RWE,0092,,,,,SRID=4326;POINT(7.00912196109902 50.6247584629973),Amprion,-8.197713925720933
142906,8.57021629562079,49.498848263176,joint,220000;220000;110000;220000;220000,50;50;50;50;50,220 kV Rheinau Ost|West;220 kV Rheinau Ost|West;Bergstraße West/Ost;Bergstraße-West;Rheinau Ost/West 2x 220 kV;220 kV Rheinau Ost|West,RWE,2327,,,,,SRID=4326;POINT(8.57021629562079 49.498848263176),Amprion,-3.612548191263544
143034,10.2342309607837,48.5287292425972,joint,380000;110000;380000,50;50,Dellmensingen - Niederstotzingen (-Rotensohl),LEW,513,,,,,SRID=4326;POINT(10.2342309607837 48.5287292425972),TransnetBW,-12.623226501487094
143382,7.02898084039609,50.9748723143237,joint,220000;220000;110000;110000,50;50;50,220 kV Merheim Ost|West;220 kV Merheim Ost|West; 110 kV Springborn Ost|West;110 kV Springborn Ost|West,RWE,2380,,,,,SRID=4326;POINT(7.02898084039609 50.9748723143237),Amprion,-12.28424778763457
143528,8.07311026458779,49.5799158659973,joint,380000;220000;20000;380000;220000;20000;380000;220000;380000;220000,50;50;50;50,,RWE,,,,,,SRID=4326;POINT(8.07311026458779 49.5799158659973),Amprion,-3.9045030085862145
